booking_uuid,auction_corridor_min_price,auction_corridor_max_price,auction_winning_price
d001003f-ed50-48ef-8b96-75d9ff555ea3,83.37,101.89,101.89
d0e7abe9-0179-41ae-86bd-16a5360053f8,69.46,92.24,108.98
d2da2bbf-6d11-4d7e-b396-b57dadfae73a,56.35,67.81,66.51
d61ffb4c-9f64-442f-97d8-4921c718218f,106.73,120.49,106.73
d8a9cdf0-e1b3-47d9-a5e5-6a001e4495c1,169.82,233.68,236.54
d9f921f1-ceda-4c9e-8b4b-3fc852e37203,35.11,41.27,80.00
06483815-f3c7-4cc9-8728-f53532bdad53,40.65,56.81,48.30
37b616bc-aac5-4333-aa80-214d45e27952,35.15,40.86,51.32
e41c2551-9797-4022-ba0a-43061a60f648,131.29,167.27,110.00
f569e32c-d7e3-4f14-8b7e-97f11dfaac47,83.28,111.96,111.90
f646c083-c69a-430c-9093-451771ee89eb,66.33,82.74,82.72
1e0eb3c4-4234-451b-bdbe-a180bc57f6c1,139.27,165.74,139.27
2a632c16-e114-4e0d-bc48-48b33b966c05,80.43,99.58,80.43
503c1fc2-f7ad-46a6-9176-7336e884700d,65.42,83.14,81.72
5316241f-a15b-4a6b-b286-f738122c299d,101.19,133.19,114.00
57b8209c-8660-4d7b-b347-04e6f1325a8d,31.23,38.12,33.30
57f2dfda-9eb7-4e31-9219-1ce893d0125e,48.74,56.74,206.96
876fb481-3d37-44e2-a825-1c85179d6d28,73.63,95.11,73.63
900ca945-03fd-4754-ba77-2a73116a6377,64.68,81.29,79.40
9461738d-0a42-415c-8480-3a8352730fbf,88.27,115.41,80.00
973ec69d-730e-4a1c-8234-c26b3aa2128d,76.26,100.85,101.96
a62d622a-9906-4ef8-ad5c-54e68c22a306,76.96,94.29,123.00
c7c5f6ca-85ef-4a8c-9732-a035524bc75c,90.59,110.99,105.00
22c562fe-3507-4f62-9715-530af4db559e,78.04,90.46,92.00
47c707e4-1dd9-47c4-bc20-cf440dbcf89d,49.32,65.76,50.00
4e65b2cc-6420-4e4f-8f35-db48be022ed0,39.02,55.49,50.00
55d61419-6712-4344-b920-a76ec7222c1c,91.35,120.88,107.75
75e54f0b-914a-4741-ba84-c463d28d79d9,310.30,438.54,511.76
b848484b-53a9-4313-93b6-8d9dc9b6bee0,66.87,90.18,78.03
ceef1fcd-d6a0-4850-9fe4-f624f1bae03e,96.57,116.92,121.13
cefcebc4-ad1e-43dc-b5d4-13e6e0daa047,297.46,356.95,240.22
c9e4d9fe-9721-4ee2-acb2-dd9d93a890f6,151.30,208.08,212.57
22054cc5-a3e2-4f90-8d1f-e1738a7f3aa1,90.00,100.00,90.00
4e91b77a-f94f-48d6-81df-c2031389a8dc,78.27,90.92,126.01
5b9aae33-e809-417a-8370-0c960a19dc7f,177.36,216.78,248.51
0b42bb57-ba52-4434-b5c0-be1981d43952,79.95,110.76,112.88
13cdf134-97bf-4adf-b211-dec6448a74b8,63.88,82.26,63.88
33dd108f-3424-432c-9290-57a6d6c83afb,88.19,104.07,109.71
752f7bfc-8e2d-4d41-86d9-14b0e6b4fba4,71.46,83.99,70.00
761d6947-b384-4bf1-81fc-6602b2cfda0f,30.63,39.81,45.00
8490c660-e5a1-4c5b-8e15-173fd7594d0a,143.47,163.44,145.00
9610ca65-eed1-4b2d-97ac-146d1caed3b4,120.29,159.38,150.00
9dd702da-20fd-4626-9ef6-ca86a48e3e32,110.68,148.99,110.68
b9b54a3b-10b1-4675-a65d-abfd7ef29523,59.98,73.46,100.71
329edc43-9a12-4d2e-acff-fa7fdec2b3a5,95.00,130.00,130.00
4d15a764-cbc9-458a-abed-a9d40dc384b5,91.06,111.53,91.06
4fff4aad-7e76-4282-afb3-5f2908588062,93.12,108.91,93.12
696c0504-3347-40aa-aa3b-06addbd02026,85.83,114.44,114.44
9ac70436-8716-4715-bd3a-f7fdb19d39da,140.85,182.72,140.85
c23f4f22-8dfc-40bd-9083-9624aab7b64e,61.39,80.89,108.00
c26d06dd-1261-4946-a0ea-1116d6aaaeb2,52.76,65.36,52.76
e20ec37b-3ff0-4c6f-8bff-d2299733bade,96.82,125.30,106.01
791fdd8f-5b0e-41f3-ae78-2aa9fbb8a897,66.58,100.24,90.64
96a09507-d847-44f0-97e1-b867890034e4,243.96,302.32,250.44
98973681-21a2-4f2b-b6b3-e18c8414baab,48.99,61.92,51.85
bd55e7bc-e1f4-4d31-8579-49194b9d5f47,61.33,77.80,66.00
c2fd99bd-0c1d-44d2-a89a-7f0c322cebd5,74.91,83.72,93.27
c4f8569a-3fce-4a1d-95ad-230f52ddaf6e,74.05,87.24,70.00
ce498a4e-0fe9-4561-8163-09aa129522eb,87.10,151.41,87.10
3cbc63d6-d14a-47a1-a09c-3f92f1d16ff2,74.55,88.30,74.55
4b34afcb-2275-4472-b1ff-06d9a82abae6,30.00,41.26,30.00
5afecb6f-db53-4a16-915a-1aec3c766d6a,140.11,181.60,140.11
77c0d63b-bcaf-4641-9c0b-8298681d3701,64.78,86.38,63.00
28eb4fed-669c-428f-8e79-c38b95b710f8,71.54,86.26,71.54
2ba38e9d-37af-4aee-af63-2a7e5d51fd16,75.86,94.01,124.35
38b55f48-7cb4-413c-9626-fa249b654bf7,130.59,154.67,180.77
96614339-48a0-4aa5-ae44-0613936197d0,61.84,83.29,61.84
985e8e9d-faf4-49d1-bff4-50d87e45ae55,133.85,203.46,145.00
0bbb6534-61a4-4a53-a406-79fb894dda50,206.19,295.86,258.96
53055e5e-5d87-4877-9f3b-738a0346dfbd,90.57,107.30,90.57
55afe1a4-204a-4aae-a9ab-4e6e8f2486ea,86.99,86.99,125.00
70de8897-31ed-4fb1-a31a-21d260f7f02a,69.27,93.64,100.92
8f2a49d9-ba1c-4c78-a8c3-8ffb58d654ee,75.77,98.10,75.77
889556d9-a8c6-4ce2-884f-bdede43ba51d,85.73,100.50,127.53
99f3b741-f802-449e-84e6-940eba91ebae,66.35,75.53,63.00
a62cf50e-1463-43e7-a6b8-7608fd2bdde0,96.08,109.24,101.92
c5608f71-ceff-434e-acc9-aefdd1671f8a,110.99,148.01,110.99
e3b275c7-82d8-4810-b092-f75bd9311df6,61.39,80.89,61.39
1e7dfe16-1dd3-406d-bfb9-39d4d7ca0bec,72.57,158.05,125.00
25d69358-3e36-46c4-a955-334b4ef452af,157.61,215.36,211.47
272b899e-33df-402c-a170-885803c94423,108.84,129.67,108.84
3a1a71b3-8aa0-4bc5-82c7-333f8322a454,128.34,147.42,155.63
42fd713c-d7d0-4b24-80fe-e4be85230c86,50.30,63.35,61.90
492c84f2-0c9d-4326-9f9e-67d7c6b5434f,53.60,70.06,61.66
5d090e88-8a71-4aaa-99a9-0c117d874d10,94.95,106.25,93.00
79507a7f-4ed2-40df-abf5-c6ae234ff0b2,92.49,117.69,92.49
66e1ec3c-07bf-4f5c-acf6-fd1482fac366,64.23,75.82,73.19
670fa1b9-607f-448f-a13f-bc108500ce20,62.06,90.20,90.14
8d44393c-caec-43a4-b7e9-ff6b4c15e2d0,45.52,57.37,45.52
8dd74c3e-acee-41ba-8b07-bd0a2daf1c33,129.14,175.21,155.41
914fe4bf-9a39-4059-92e8-f09bb699815e,90.44,117.61,90.99
0278108e-7125-4461-b302-3171b62e124c,62.80,75.92,105.35
05e0b331-819b-4191-9661-870a0b4a314b,76.73,93.78,93.78
122d8062-a92d-4e41-8523-2153bf890754,50.21,66.95,50.21
1b60b7e0-bcd7-4e94-afe2-a7877d5e6451,94.14,116.63,105.00
216c0312-7a55-4d92-a4bc-57d8ff2d9b38,130.78,169.33,152.18
38a47d18-1fc8-42a6-89b5-2fe8d815794c,91.07,108.48,113.49
50688511-2152-4dd4-a6c1-a405c6157b3a,73.92,94.17,73.92
0d16aec6-2dda-4d3d-a254-511ae6cf2e37,115.60,153.60,115.60
29ea068e-6ca1-4368-96ce-f20fb44f3601,98.91,119.81,98.91
2bcc6e6a-a119-4d92-9b01-d15b9fa3dde8,85.71,113.91,106.10
468de133-eb6a-4fc6-926e-ac532c758931,67.13,82.05,80.33
4be0d1b4-747e-46f9-bec7-a121689d2323,72.81,87.16,75.99
8c7a1909-b309-4c0c-8620-979f2cb5afeb,88.32,97.35,88.32
9548f0cc-e641-4fa3-add9-97b196d70ed7,44.11,53.66,74.00
10ca9d4d-8e14-4a0f-ac9d-e08ea72224e3,149.84,189.80,189.80
3f774b2d-e003-44a9-9de5-3794073d4df5,76.95,88.97,70.00
82ab44ec-bd08-4c57-bdda-36b70b5db88d,75.54,91.37,75.54
9295af69-eab2-44ef-8c96-c552013c0680,59.13,72.65,59.13
9abc049b-2c3b-40d2-a382-768fa29c5caa,123.05,150.57,123.05
ab71018b-9579-4b95-a5f3-087c9c885ecf,48.62,64.78,48.62
b06e2fc5-1481-46f1-a598-a9c029357862,150.24,200.32,200.28
df8740d9-833d-4f42-9ed2-445aeb5c0f3f,87.87,96.73,88.85
1cd0da79-e8db-4537-b34b-bf17b1673f5a,93.41,111.55,95.00
5ca22561-2c3c-4c73-92ed-db001664dc24,89.44,105.60,99.80
b7baa61b-c2b2-4611-90ec-c890a595b1fb,18.78,27.52,49.50
7a1c2a99-1c60-4a13-80bd-7f3263eb1748,49.76,62.21,49.76
7e6319d5-d85d-479d-9c77-6923765aad38,109.49,123.25,109.49
aaeb6222-dc8d-401d-9748-28c09cbd9a53,46.90,59.42,46.90
b9130c80-e904-4fab-ab49-6b622fd0524d,91.85,109.99,91.85
c07c90eb-cb9c-437d-8a83-9de569549c2c,164.96,189.30,180.40
1d090c46-a051-4235-a4f7-5a820be01c1d,69.60,94.33,90.97
2d97072f-beef-468a-b5ad-d190250055c6,59.74,78.23,65.00
4f0ac39e-686f-49d5-af32-8a4b691184b3,78.81,105.31,110.84
5d2354fc-acd9-41f1-ad6f-bcf3d0c5080b,45.00,57.02,54.82
64b1c6f4-8628-45ee-9621-64afba5fc36f,50.26,62.85,50.26
65e09c69-5090-4d6a-b240-3247b224d47e,143.34,164.85,143.34
66afaf9d-405a-493a-9411-65d160b27f7e,33.35,39.36,51.00
680167ca-fc04-486e-ae86-2496ebf13651,78.71,97.02,78.71
b43457a6-4601-4d37-b28f-bae3b4f9e778,56.01,67.33,70.74
d0a2196f-c753-4364-a995-ca29d487f349,68.02,73.17,84.74
dbedf913-3e78-45c3-a049-664c311a68e8,51.00,68.00,60.40
f0c0afd7-d33a-45d6-981b-009e506d6655,61.39,80.89,108.00
fca3004e-b286-439d-8d5b-5c1757dc65cb,109.02,117.02,112.54
ffa6d3b1-3686-44f1-b0b4-24c58d500e01,94.82,110.21,140.95
3c2d6f94-ec87-4543-bf00-c94aa2b06710,42.67,54.34,46.00
43eaea0e-d40d-4555-a375-4790305c5915,228.44,262.64,228.44
4da288b3-adf5-4265-84d4-62b4881edbb5,75.49,108.88,75.49
5a6f264b-e935-4c75-a1f9-1f27dbc8dc97,116.11,141.46,135.00
95aa8281-01a5-404e-9b56-1f41dc97b516,105.67,125.49,105.67
961003c3-ed31-482f-a741-51550795f2ec,34.45,41.19,45.00
d1ce2845-d205-427e-bf18-c44069d76bd5,61.39,80.89,61.39
d7db1da1-4123-44b5-a5ae-2a04d8bdb51f,70.00,75.00,78.59
fa235870-8120-404a-a66b-15b0e367e5b0,164.83,187.81,187.78
20ced8c7-9034-4f63-9552-906acea447c8,189.55,220.55,189.55
3f2c1728-f0a3-42ef-985f-a96a73888bcf,51.09,63.96,84.90
42905575-07a8-460d-99c7-ae316094373d,24.28,46.14,49.50
43f74fb2-46ae-4d27-a9fd-0ff5268da822,63.42,67.90,77.00
9f986b70-c41b-466f-af97-cec439fd89ea,94.42,117.08,94.42
aa9f2958-25b2-4783-bcaa-85c51049664f,104.78,124.31,104.78
ad338104-c52a-4760-a74c-a6c52559cf8f,93.14,111.31,125.34
c38c7946-682c-447b-bf6e-eb395fc2957f,32.64,38.28,32.64
e81a268b-c428-4e6e-9591-ebf13c5f1eda,63.24,79.84,79.34
2c221768-dab4-47e3-9fc0-f0d395de3daf,95.53,114.74,95.53
57fa36cf-2080-4c33-ad69-c4a75269b729,60.18,73.40,75.48
98eaf83a-d9ce-42e2-a9da-9e39d2b2b5be,74.45,87.93,97.00
b1c4b2e0-d288-4aaa-9288-3d2a7016eacf,96.75,110.26,96.75
bae085b7-add1-4617-b002-95eba4c80c59,50.00,60.00,54.44
d3f78ed2-f411-4041-9b7e-9a2b33e91f3e,78.76,168.73,150.00
f379a5cb-9e4c-4e8c-a296-bbace86d7e4d,70.54,77.03,70.54
fbd8c83a-d91a-44f6-ae12-86b28ff86982,464.92,599.97,464.92
aaeedcb8-329d-4d22-ada7-9a7dd3ced06e,79.55,95.91,79.55
b9218383-2e77-4923-9b69-4d3b0f0d3639,104.48,122.11,104.48
0632c31d-8bb0-4b74-9668-58294508f51e,68.06,73.22,84.78
2e210434-bbc0-434f-a786-2fd9a5f98490,61.60,72.37,87.03
31cfab5a-7722-4408-8d2f-85490564ab19,92.98,110.91,92.98
5333ecaf-30b3-4485-8a00-ae30d9091c2b,31.16,34.98,51.00
5e88ebf2-780e-407d-8a6c-01882ab20a07,47.29,60.63,47.29
1103f596-710a-4307-be06-81ca6545bada,47.53,57.10,47.53
358b49cf-ae03-436b-9e24-9a2d3f9f2b4f,84.96,93.86,93.00
3650d3ef-531e-4c13-8d86-d5cc8582bc51,226.69,226.69,224.20
42c39473-2df3-4827-adbe-085a24000555,84.97,113.29,66.34
4f79d51e-4797-4271-8d9b-316bf14a2841,112.81,133.59,149.77
5a80430f-9791-49ca-abdd-2ffc4d53dc34,70.68,91.12,87.50
247a3664-044e-477d-a21b-ce5f66a5fc56,43.35,54.56,50.79
33d1d5d4-50bb-4141-8865-82c7bae4b748,65.42,83.14,81.72
5eb3e402-aa35-4a98-881a-1a5d585d9d8e,90.25,104.70,90.25
69e2c225-f3b2-4ea4-b361-42e9a32ae828,68.56,82.15,102.92
269b18bc-2f0f-426d-b4d9-be306492ec9b,94.56,115.58,113.20
47d29203-1f2e-425a-81cf-64a2ec4f88d2,99.34,127.96,99.34
484730db-1b4a-4447-926a-83c7c9434f3d,61.80,87.61,98.65
6e5e5b39-9f7b-45fc-870a-fa5ebebbaa15,49.12,77.29,93.50
6e7cf543-d119-4f78-9160-b013392e2e1f,145.31,183.91,145.31
70ffcdcf-665a-4846-8f29-3e49eb24a90d,76.08,101.44,79.25
879619cb-78e6-47f9-a3f3-b64b670d4e2c,58.09,70.96,58.09
836aa616-29ad-4164-a5da-914da151350e,73.44,104.88,73.44
88ef7ca7-732c-42c3-90a5-1b1b490a5da4,80.11,84.77,83.61
8cbf13d7-16f5-49f3-84dd-8f6f89a6fa0b,97.15,110.87,104.71
9e0d6c6c-6801-4ca3-a7a9-232e260efdbd,88.62,104.06,88.62
a34f38e0-b1f7-47ba-a79b-88faed840888,65.41,77.05,77.02
d90976a4-c080-4fc5-b696-6f1a6b7a0336,94.68,113.47,100.00
debb9614-37d4-4e8d-b434-bba223cff19d,85.66,125.43,139.46
e34c1873-4a56-4f55-862e-770608da3700,93.54,111.76,95.56
eb8374de-2791-4a55-a432-6d14e501dd24,119.38,152.75,119.38
be67e5c6-5c13-4f28-a04b-889d61fa5910,66.04,84.69,62.00
02a52cfb-e18a-4578-b77c-5c7d846b44fb,74.96,99.95,74.96
0da754ba-3d1d-418f-8428-cc0921ecfbfc,153.51,197.24,183.63
0e3f724a-a809-404f-8419-0bb464814e48,76.36,93.48,76.36
31f656e4-fcda-41e7-87ee-8cf20c6fa71c,179.64,255.60,224.17
31fdf23f-5923-42d1-8d5a-f226a96e1ce5,86.51,108.71,96.35
38576c52-01f6-4ba7-8169-5ee8fa51fe3d,81.01,92.97,81.01
8b9c2978-72b5-4635-b745-725250061199,89.93,117.26,117.00
8bf12be7-43f0-4cf4-b309-7262d8920d00,67.22,76.89,67.22
adc6368c-913b-4d1d-bbe6-a46f99582f5e,65.62,87.49,65.62
06289b0d-ae00-4e29-8e7f-ad6fbe18f137,107.37,122.17,107.37
142e1416-f144-41cc-8c64-21ad8be593ec,52.21,72.78,82.40
1a943955-e204-48ee-9d5d-e74baf67b66e,163.01,189.21,202.11
27d9739e-1e02-49e7-9a1c-1a2b608ac1bc,61.03,83.91,83.91
38119af5-4fc3-4b83-9ed0-0a9a30828f66,131.35,159.07,181.29
db0dcc3f-bda8-4cf8-8c6d-d5dcac59eb83,38.33,55.95,38.33
fedb4385-80e3-47ea-84dd-2add0917d055,52.04,64.48,52.04
26f7e414-bf81-4dc9-949a-be0eccdc71e9,295.60,467.71,404.97
44153e36-27d0-43e0-b68a-9be7c6adec1e,43.42,55.31,51.00
499894d8-d1f2-48f0-aca8-305055bd7e1b,76.21,81.21,84.90
397077c6-2408-4063-8996-237baaaae8f7,61.44,78.12,61.44
44fcbc2c-dbcf-4f85-b216-032ce9823bb0,105.20,119.64,105.20
4c18709f-3fb5-46ce-901f-5696d9de3bb6,96.59,116.48,135.00
59f807df-ff3b-4926-b6ff-96a1da0d7764,160.88,196.64,247.72
040fde98-7514-4c31-894e-1b078736c4fd,141.04,170.30,144.29
04427fbb-831c-4ee7-bfbc-0ddb84352041,64.41,78.97,64.41
062471e1-5b84-4219-b1bf-9d34508b7aa1,294.70,325.01,294.70
18d60412-8973-4039-a809-3cd22dd4e043,60.43,81.95,65.21
1ead3d32-eaca-476c-9fe8-8a91916c09b1,84.72,93.52,93.00
3072fc11-b1aa-4fbf-8ffe-88cba6d8fc6e,62.08,97.72,93.50
dc45775e-d2b8-4536-af17-bcf0f081f91d,119.29,164.10,119.29
34db37fd-3db0-4ab8-8a58-d416534c71bd,76.69,93.98,76.69
43d7a2f5-b9c5-49e5-8874-c12e04db99d9,42.30,47.74,55.00
51b489c0-d2a1-48d2-8d36-300da9c4feb5,139.39,180.53,139.39
61645b83-08ab-4c45-b770-3f75bab377bf,96.62,130.37,117.94
6305ad2f-f901-4bb0-9d5a-be71a1f13ea4,93.93,112.34,95.00
63b5ae2c-96c5-4d06-9cb9-69392b1e95b5,81.81,99.99,81.81
63eac7c8-d3ab-4ef4-aefb-aaa22a2b5f0c,70.79,85.98,70.79
82a1793c-1142-44ac-b5ff-7890ceac6193,51.00,68.00,60.40
8a4fda78-3b15-4026-abbb-210841fd4276,102.64,125.44,122.88
8bb68801-8fb5-4e1f-8bf5-19edaf79a66d,57.63,70.95,57.63
94806443-864c-400d-84ef-a93dada8447e,58.28,88.26,85.00
b9260bfc-ce6a-4ef3-bcd6-a4321c775e69,48.51,55.15,51.43
c85ced5d-8946-41ed-a9db-2dfa971e40d2,61.06,82.25,61.06
4692cc5f-256f-4a88-ba92-13ffd19f5c69,78.99,96.55,96.54
05ba9e95-ba09-4bd4-8792-699478f5e8aa,57.24,69.99,57.24
119be066-2a6f-4640-8137-eb62fa8aeed2,51.09,63.96,51.09
1e9d6d4b-592a-4376-9d6f-c9ca7b13452f,81.29,86.57,81.29
26385638-899e-48b4-baa7-226dd0ac925b,127.03,163.91,151.38
345c44a5-3154-4abc-91c8-cacb57dfbdb9,54.36,65.67,98.53
49ea4cdc-d67c-4f1b-957a-4b86d02923fc,148.16,170.39,148.16
aec72991-a455-472c-970e-b212277aed42,120.94,196.12,137.64
b8d74501-6236-4e36-9a10-6c1048009222,66.37,81.51,112.96
b9c15031-2323-4ff5-a391-3bfc26bcc5a7,73.31,88.70,105.05
c109266a-7c58-434c-8f0e-67fbc1cd5d25,57.59,64.33,58.33
802aaa38-6f0a-4c3e-9b1c-08913dcfe129,138.08,166.63,171.93
961b4af8-65d6-49f9-b5a4-5cd0e1ce09cd,65.18,76.38,76.34
9d18ddf7-e6b9-4ea5-b4a9-7598013f98fb,124.85,149.33,124.85
a0f171a9-f135-4cce-96b4-c187864dcb32,91.07,105.65,91.07
b064b5d5-95d1-4926-a3c5-e1da75d2c350,63.79,78.98,93.89
b1be1184-db96-487a-8b5b-ea6619617347,190.12,268.52,252.06
b59f8d94-f3f3-45f1-8c49-34b025058c29,73.41,87.33,109.75
04b892e1-2285-47c2-9a04-6f18ac60ae02,18.78,27.52,49.50
1a3d6e96-6c6f-4067-a7b4-c491fbafbbe3,64.41,78.97,64.41
242f6212-6c2a-4b6a-82ad-92be5022c2ca,169.17,189.66,255.16
084f7275-9b6f-4e3f-896f-0b6d583d74b5,51.32,63.56,68.14
08ae6c7a-3af9-4bcc-a91a-241f8cf55d3f,46.58,61.48,51.53
1b0eccd8-8376-4565-a849-c43762d0a42e,116.02,143.07,135.00
27637cdf-8529-4443-b7c0-cfeb5c255f7a,107.87,140.75,138.70
314054ee-cc93-43de-a630-361d68533207,66.36,78.00,66.36
13ab53da-47a7-48f7-a9ec-c04371abb89d,79.04,109.66,94.00
330bcc30-30dc-4f16-be3f-6182da7f80d3,107.88,122.76,107.88
3645f969-6b57-440f-ab65-19a8b55fa686,295.93,326.43,295.93
3bbc99db-0675-4c09-8e7a-6eeee1a498c3,254.43,327.91,302.61
4eb2f14d-c93e-4d40-a438-423ef0c6af4d,98.85,118.99,98.85
c8541c9c-1413-43a4-a4eb-b13d8fe963ca,71.74,85.55,71.74
db46f851-df99-4ca9-8b6b-e0a6b987f44c,88.35,111.46,88.35
dbee5024-74f2-4372-8296-bdf71644d0b7,85.94,95.19,85.94
799009de-1f18-41d1-a800-9b1c15af0b35,52.47,74.00,69.20
735c85d0-2b44-439a-8657-d0c5c66a43bd,98.51,133.76,121.05
736a49aa-c7e3-46ed-9955-bf053adae3bf,88.41,153.25,153.21
750b15aa-13ea-4628-9a71-c7f487c1ae1e,53.83,70.42,53.83
974d1132-2e6c-4832-adff-ba38b3a49227,162.53,198.65,187.96
a6d1d243-19c6-43de-be51-fa74e9952f84,94.34,112.14,110.00
e0a0a44c-68ed-4ec3-805c-e95ad6298c6b,94.20,112.74,94.20
f445eddd-5a49-4513-9803-118ca4c5ecf8,103.14,138.57,103.14
cf2023a2-ca9b-4398-86b7-a1ccfe490e67,137.44,181.91,137.44
d36b0759-a7ce-446d-a485-33690764d6ef,36.42,46.33,43.00
e14cecfb-7225-493f-bc58-a2c4e3ec4662,63.61,79.67,63.61
e4d4b6f4-797b-4139-b503-e9e6b6389757,101.68,112.31,104.04
ea67253e-b170-428c-ad73-79341885bf77,73.15,82.54,70.00
046d6bc8-28da-40cb-bb9b-0a50d572d4ce,87.43,90.65,120.00
12dbbd96-8221-4977-b6f9-619d1b841f81,64.23,80.61,76.20
1aa489ac-8cc1-4cc8-bea8-40af948d7327,95.43,122.09,104.31
281dd565-7f62-46f3-aeb8-e2a7b6608d6b,50.09,61.88,50.09
2a35231c-428f-47be-916a-c84bb34f2de6,136.08,194.33,182.70
2cf67c03-83c8-4201-9d68-f67a9883a36d,166.58,228.82,229.88
2e147383-07b8-490c-9ff3-441e2d9e9353,89.13,123.94,118.36
60a97fb3-0216-48b7-8b69-9cb2fc697d85,166.90,237.02,221.79
622c7479-a9c2-4d88-a03d-6fbbb778c515,21.36,28.75,47.25
66903b9c-2e8a-4993-8b63-d8579ede1898,175.11,234.12,175.11
72c1ed17-b521-4a4a-a8b6-a45787477989,51.66,64.97,51.66
74f20019-425b-413f-8c20-64a97fbaa139,93.65,115.85,105.00
7d95c9f3-9e88-4f65-a099-005a88f8a170,106.55,123.43,124.00
7f1e3d6f-1ac9-46de-9a2a-8d32096ae7ca,93.32,111.42,93.32
8881e09c-ef5b-49e8-8a0a-659904a9cb9b,85.34,113.78,85.34
1084a38d-b702-405f-b1e3-66400d8edcf4,52.60,69.60,53.00
1a28ef8b-4604-4776-a696-8eff627395ae,57.45,71.35,57.45
521c1491-14ff-4b24-8b3d-044cd3ed5998,68.79,94.72,80.31
610eedc4-3b23-410c-bf1c-944bd0fcedd9,97.56,113.62,155.35
fe26c998-8dc4-47cf-811f-b9cca1f5d62c,40.03,49.60,63.00
31c326d6-cfd7-47a2-ba11-266e072d4b7c,131.34,170.18,169.54
497a5e10-3002-4016-b425-c73ba19ae7e4,100.69,161.11,118.59
6117acb0-8d0b-453d-bdd8-cd5d58c69d10,120.58,153.70,154.42
1c2263d0-bc49-4e69-b6b1-0a3fb7fa2e74,85.07,99.05,85.07
2c9a367b-015b-4223-bc62-7e9a7a1fd6a1,107.80,128.31,107.80
37959792-3118-4706-b64a-b90dfed48091,94.93,107.48,101.96
56c4cb7b-051e-46a9-8234-f3ab75ebea18,77.67,104.47,104.83
670a3100-af93-464c-956e-489a0e34a268,80.81,96.18,90.00
2df41460-9623-41d7-88fc-0f3c45eb4842,81.45,100.51,127.76
2e64b123-84c2-4567-bd4d-f92c76fc5aa9,82.57,103.86,82.57
368c60d4-5a48-427d-b695-7b285cb7a837,49.34,60.91,49.34
3e566b60-6870-4299-ad65-0b7e3b4eb594,104.41,118.71,104.41
3ee38178-ca6c-4b81-ba2a-5527d4484d7b,27.41,41.89,59.58
42ffa689-e2ac-402d-a2ad-85c9316c6728,106.95,121.67,111.00
4d7fc418-398e-4f16-ae85-c1307249872b,60.53,73.57,91.63
0e5bab8c-17b9-4444-bc17-766e8953ea89,77.67,95.45,90.00
2070c649-c2a9-48e5-93f8-8da4dabdd084,82.39,95.03,82.39
03895581-5025-420f-bbf5-9604513fabf3,64.58,86.11,108.00
05893e7d-85f5-4b5e-a69b-cba29c58ab5f,107.31,132.41,115.00
83ec4a95-4e7c-4938-8577-8f77e1ac75dc,101.95,120.57,101.95
972ad27a-01d3-4c4c-a744-64582dbacb09,70.04,93.24,95.49
d330f1d4-e3bc-4411-8e3a-bdc264ee5701,153.54,209.26,191.18
10b7902e-cb97-498e-af58-1b0106e9bb6a,34.58,42.26,51.00
1c8aba85-0425-40d8-92a9-ace703c77528,62.42,83.22,80.90
3b31c8a1-f05c-42a5-a57d-b1edd849d09e,98.66,110.44,111.73
3bc043ea-2df2-4be6-af7f-c1b38327014f,163.86,182.57,257.55
4b7340e3-6ddd-445f-811f-abdee39e2599,42.76,53.82,53.74
4c6c3756-995a-4494-9b2f-d02ba002f0c1,95.27,114.35,100.00
4cfec2cc-2435-40b0-b901-3ee18c79f350,107.23,122.00,111.00
3a2cc7cc-de04-4238-b200-d0235b4c528f,87.80,103.15,99.80
50d4ce73-bd09-4652-bd5a-02702e3b9af9,58.11,72.06,72.72
50fc88de-dd6d-4429-ad89-b4d5bfb98b81,35.13,56.20,38.00
070e56e0-768e-4378-952e-ffbbf8ff7d4b,143.32,164.08,175.00
0a397a71-2030-4055-b2e7-091f582124fd,149.48,210.62,190.22
4ba9a665-e3cb-4935-8ade-f1a7c61cdd68,125.14,145.48,140.54
071af883-3377-412c-9064-7c2102bce8ff,177.01,205.67,177.01
0793ab66-77c2-4d22-96de-b7a93aa12da1,132.70,136.84,132.70
0ae25d96-0d0c-4228-84cc-783393062f40,37.42,52.39,41.00
0d67a393-cc8d-45f6-ba44-9ebc5e5e70c6,40.10,51.00,40.10
716f0d05-8688-49f9-b59c-cce1ba0cb163,69.22,75.48,93.38
83874518-8e49-4538-bb5e-8399de2c7ce2,52.35,65.31,89.97
9b47035c-cf7a-4119-a652-44cde83f3872,73.15,86.10,105.00
a0d603ff-4c5c-473a-9bb3-64fd66c62850,31.65,41.09,45.00
a25d4f25-57ef-4270-82c2-8952ebdda7b1,49.76,62.21,49.76
af83e2ea-9b37-4071-855e-e30ba6fbce79,97.78,149.82,97.78
b986e1f2-ade5-4dba-a048-18471ac0cdb4,66.33,85.80,83.61
ce3f3b3b-c5fe-4467-bfa6-78757c7316f6,116.23,140.73,116.23
cf2080a4-97c7-42d7-9d35-a9aae9129013,65.26,70.81,77.00
d2404857-ae01-4f65-ab68-7804c02ed682,95.92,108.81,95.92
c8f9e702-29c5-45da-a24f-4ab0c47cc427,222.85,259.27,326.75
ce3b4d59-3558-4e74-9b09-8a949742a4ab,78.73,85.32,78.73
