booking_uuid,booker_uuid,chauffeur_uuid,booked_start_at,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,booked_duration,booked_distance,gross_revenue_eur
13cdf134-97bf-4adf-b211-dec6448a74b8,8f2b49d8-a314-5ae2-95dd-9f73d9ce0f67,42e1066d-34fb-528c-ae21-4d8dfda77e97,2024-10-12 11:45:00,2.5838,49.0045,2.3465,48.8584,3205,33324,120.71
33dd108f-3424-432c-9290-57a6d6c83afb,35ac6be5-4430-574f-9319-eb9f79805427,793789ef-697c-5184-a6c1-fbba7adb7f2e,2024-10-12 20:05:00,-122.0237,37.3662,-122.3816,37.6193,2233,48214,141.91
6eea04d8-0f9f-4f64-8827-3c94baf9d657,89e79399-6896-5e13-8e42-4d81988542e1,fbcef527-048c-596f-88d9-a1643e2b1208,2024-10-12 1:00:00,106.7063,10.7744,106.6643,10.8158,1578,8148,65.60
752f7bfc-8e2d-4d41-86d9-14b0e6b4fba4,b05f88a3-764e-5ea5-8694-58d5b1639e62,1b6f17b8-a298-5ddf-9048-bc99cc7dea23,2024-10-12 5:55:00,13.3756,52.5101,13.5084,52.3638,2283,24968,122.43
761d6947-b384-4bf1-81fc-6602b2cfda0f,47c1e1db-264b-52ec-8cf8-14b10de1eaad,43d0e61f-2f3e-55f5-b199-1597a3592fe4,2024-10-12 10:00:00,103.9461,1.3297,103.9901,1.3611,731,7912,44.62
7e954fbb-acb9-4667-831e-9edd1d73cf25,1bb3cb18-891c-5708-9058-b793b2556e6f,fabb8f57-1739-5097-8903-59fc294d29e6,2024-10-12 21:35:00,77.7095,13.1994,77.6691,13.0274,3696,29131,40.09
ec66d265-9d69-4810-992d-1e3a627f6434,f35363e6-6d7e-53e6-9612-3900958b06ce,1a57a32d-8a85-53a8-9c2c-2e6defdb7e71,2024-10-12 10:05:00,-3.6870,40.4361,-4.1477,40.5890,2975,47623,129.15
eeb0a92a-261c-4e19-b3c5-2f1271a55236,a9b5c11a-7448-5d5e-8d99-3631e019c553,a7a9f6fd-695c-50dd-ad40-965fd3931292,2024-10-12 16:30:00,-71.2641,42.3180,-71.4363,41.7263,3319,86967,376.46
fb9057e6-3d4b-42e2-8ab3-36521e79ce40,0217f9db-6735-56b2-be81-ad2ec27f9178,b2770ac5-46df-5cbd-a6ea-00515d3fde96,2024-10-12 13:25:00,-77.4477,38.9531,-77.2108,38.9220,1071,23803,110.55
248c4e07-c7df-49f7-be35-021c99e993e4,d6568b70-90e2-5fd6-97b8-d9dd3b866c14,4c8d2d91-25ce-5b2a-a7db-c9e1974780ba,2024-10-12 8:00:00,2.2912,48.8268,2.5838,49.0045,2456,41886,136.14
29b7dbe5-d373-42f1-ae51-00f0dec8f36d,c6fe7bc6-6af4-547f-9b4b-0580aa57a9e5,862e3f66-b74b-5494-809d-3a52e186406b,2024-10-12 23:35:00,46.7006,24.9581,46.6300,24.6757,2229,42258,58.37
31d0d462-edf0-4e6c-8f83-3807b091c305,35ac6be5-4430-574f-9319-eb9f79805427,5639bbcb-c1b2-5467-8479-87a1954f28a6,2024-10-12 11:20:00,-73.9805,40.7634,-73.7861,40.6452,2904,27241,184.70
e928a00b-dae0-46fb-b2e3-8046baaa6973,47c1e1db-264b-52ec-8cf8-14b10de1eaad,0de477ff-e0c3-51a7-bd16-88a0e1dce69d,2024-10-12 7:20:00,103.9901,1.3611,103.8362,1.3070,1640,22424,44.62
f54fdcff-0d5f-477b-ab1f-d8d7a99dffd8,e1d52d37-a303-5ff4-9cec-ea88572b665b,e4288c64-fb2a-519f-95e0-245a22809a20,2024-10-12 13:57:00,-0.4542,51.4716,-0.1500,51.5050,2433,25418,213.11
fb19068f-7267-4b16-8e80-652f97d8d7f3,0fe5e153-79ab-568d-afeb-742aa66aa24e,ea3e93d0-429c-5475-8271-c82822850868,2024-10-12 12:50:00,2.3547,48.8800,2.2746,48.8617,1736,7203,88.78
0c062ca7-c4e5-4d09-bd5a-96c380b1e970,35ac6be5-4430-574f-9319-eb9f79805427,0ee1a5b8-b843-5f15-9a85-f23ccaf3b340,2024-10-12 20:10:00,-118.3891,34.0904,-118.4081,33.9435,2467,19309,131.28
0eb01d51-3940-44f5-ba22-376887912732,686a7b24-3e62-573c-8f76-87dc908fe41f,dd925ae8-801a-581a-a898-bcea0d6e650b,2024-10-12 5:30:00,-6.0138,54.5380,-6.2441,53.4291,6026,148980,352.43
1c341fec-0e7e-47ff-a54e-0512860769bf,47c1e1db-264b-52ec-8cf8-14b10de1eaad,e2dd9697-d8f9-5ee5-b5b6-88932a10b2c8,2024-10-12 23:25:00,103.8581,1.2903,103.9901,1.3611,1265,20045,51.10
2186dd68-4934-4821-905d-b16299b47ff9,35ac6be5-4430-574f-9319-eb9f79805427,f3f125c6-2a24-5c10-86a0-408f7c3e685b,2024-10-12 22:10:00,-95.3415,29.9862,-95.4453,29.7341,1970,41661,114.57
2575abc1-dce4-438f-8817-31327b54ff76,f0e87e77-2b8f-5288-84ea-1cfd464a892e,7caacc11-8482-53f4-8c67-36c7694dc287,2024-10-12 1:43:00,-73.7861,40.6452,-73.9810,40.7529,2430,28509,149.45
26295a9b-4ac9-4b87-bebd-b99460c04234,358a4a2a-a2ea-5ca6-b081-ba05872340ba,68d47fe9-5ddb-5df3-b97c-2811754c9498,2024-10-12 11:20:00,12.5017,41.9006,12.4750,41.9133,1045,5024,99.47
2ce15eaa-5b5a-44cf-bb39-8343d9c59fee,1bb3cb18-891c-5708-9058-b793b2556e6f,5e0ed465-4405-5965-bcbc-c913008c42e1,2024-10-12 18:45:00,77.7174,12.9876,77.7095,13.1994,4472,38866,40.09
39606de6-6e2c-4ed6-98a0-d8d598e7d78d,93ac6206-b9df-5ebf-a783-943e12bbb27d,70766e74-91ac-5068-a028-8f03a9a5de79,2024-10-12 6:15:00,0.3408,51.6289,-0.4542,51.4716,5588,84317,271.34
3ac87bdf-62b8-4dbf-ba8a-c164506247a6,a3aeb703-5d87-5c28-ab04-774c1d4d0d7a,3d3f6577-e453-5049-9487-fed72e944c93,2024-10-12 10:00:00,-2.3824,51.3901,-0.4542,51.4716,7313,167336,326.78
e3e19dda-ae19-4100-b5cc-99bd8a02a045,35ac6be5-4430-574f-9319-eb9f79805427,463181da-b645-56f9-b29e-9529b5f460e4,2024-10-12 22:15:00,-87.9706,42.1760,-87.9047,41.9770,2263,33041,127.05
e77b31f1-41f7-4a3d-bc57-b2ceb40ff0c5,a42c7afb-17df-59f0-afc4-d079e137360b,05ec0533-b815-5594-8d33-0d66cc33b49c,2024-10-12 9:45:00,-9.1643,38.7473,-9.1281,38.7699,637,5814,43.90
f784f68e-94f8-46ab-8a32-86b70ab7e6d9,38dabdd9-72a4-52a6-8414-0a5f7b8a133f,386317f2-2f08-5efc-8ba1-3b37df920718,2024-10-12 5:30:00,8.5301,47.3517,8.5625,47.4522,1418,14519,112.21
fa1d66f1-9604-40a6-819a-6a414dba64b0,35ac6be5-4430-574f-9319-eb9f79805427,5ab09c77-fc3f-5e76-8b99-24e6179632f7,2024-10-12 20:35:00,-122.5489,37.9031,-122.3816,37.6193,2856,44406,141.91
06289b0d-ae00-4e29-8e7f-ad6fbe18f137,fc78f6c9-675a-55e2-9027-ef67d6622008,78e3a610-c072-5c60-b76a-edb5a6340bc1,2024-10-12 15:25:00,-73.7861,40.6452,-73.9872,40.7219,2724,29446,225.81
142e1416-f144-41cc-8c64-21ad8be593ec,62a5efcb-9910-5b10-9a3b-578a1ca11100,a3c4ee71-1e15-5875-9687-e09486ff6b57,2024-10-12 17:15:00,-87.6308,41.8915,-87.6119,41.8528,787,9233,116.30
1a943955-e204-48ee-9d5d-e74baf67b66e,7146bbfe-27a9-5b34-b0a2-6589d9843fce,8308ff43-398f-5a99-be29-bdb3e8a660d7,2024-10-12 14:00:00,-80.2467,36.0994,-80.9440,35.2210,4826,133733,381.12
27d9739e-1e02-49e7-9a1c-1a2b608ac1bc,a42c7afb-17df-59f0-afc4-d079e137360b,5fc37d04-b08a-536c-974f-febb1d7381b4,2024-10-12 10:15:00,-9.4649,38.7144,-9.1281,38.7699,2034,36241,43.90
317050f0-c170-49ab-8d8d-b8447203153e,612f4225-6851-52dd-824b-81722634d088,e90fdb29-c29c-5ce9-aa79-a1156f2fbfa2,2024-10-12 2:15:00,54.4638,24.5670,55.3554,25.2461,5498,146517,193.96
38119af5-4fc3-4b83-9ed0-0a9a30828f66,e23b3430-4057-5757-828a-350d7bd7b22c,53d0649f-4e8a-5d63-92b2-048f607ecf69,2024-10-12 21:45:00,-81.7553,26.5337,-82.2873,26.8948,5324,101990,249.05
3a4b73f8-2b68-4406-b156-3d486287ae09,c6fe7bc6-6af4-547f-9b4b-0580aa57a9e5,5bb1cbab-a212-577f-a429-eaea236af20e,2024-10-12 5:15:00,46.7006,24.9581,46.6180,24.7831,1856,28010,49.46
3a9652cd-fc31-41b3-af25-c3af96c367aa,35ac6be5-4430-574f-9319-eb9f79805427,755e8fd5-101c-58f9-bc28-72582f231154,2024-10-12 13:25:00,-77.4477,38.9531,-77.1875,38.7677,2031,44814,110.55
42aec509-f9e7-466c-b151-8257937b280f,e8690879-24ff-55ac-8a1c-2e966c9e7306,61c50781-bcb7-5d54-ac87-5cff803d37f1,2024-10-12 5:05:00,-0.4542,51.4716,-0.1154,51.5383,3472,31131,158.47
d8dc8051-4ed3-456e-9123-99dc613ca9cd,1bb3cb18-891c-5708-9058-b793b2556e6f,d6df493c-6eab-5a63-b461-d5b674745cac,2024-10-12 20:05:00,78.3493,17.4420,78.4296,17.2368,2370,32544,38.35
f002a2f8-d1cd-407a-a265-7cf8d46eddb5,31e52923-333f-55b8-8f97-0c7971f3ab8e,9798df45-dab8-5a86-97e6-cbc9683381ff,2024-10-12 21:15:00,-118.0927,34.1529,-116.3300,33.7217,6770,192084,347.86
30277239-9c91-443e-9efe-a5afda929a37,47c1e1db-264b-52ec-8cf8-14b10de1eaad,e4c37c71-e620-57a3-ab44-4c9a19222df1,2024-10-12 1:05:00,103.9901,1.3611,103.8314,1.2945,1778,23546,51.10
32e3a8f1-4908-4f7b-ae89-d1a199d2034e,47c1e1db-264b-52ec-8cf8-14b10de1eaad,0de477ff-e0c3-51a7-bd16-88a0e1dce69d,2024-10-12 7:20:00,103.9901,1.3611,103.8224,1.3275,1525,24042,44.62
35edfb92-fe27-4f04-a5c8-aef712318c43,8baf72eb-312e-54ea-8996-a78dfff0dd07,62777e35-eda0-541e-b9b7-682c224593a2,2024-10-12 8:15:00,153.1198,-27.3849,153.2491,-27.7952,2421,55293,149.99
374700e9-ef80-495b-bac3-750d4af76e85,35ac6be5-4430-574f-9319-eb9f79805427,5be6e331-e580-5267-ad43-5eaa3b1e08d2,2024-10-12 13:05:00,-73.7861,40.6452,-73.9984,40.7532,3490,29408,189.54
e0cef1b5-0bc1-48e4-892d-647d049d83a6,21c88b43-4aaf-5b8f-a80d-08634c1e31df,277a3095-65b6-5cdb-958d-02e9748a6b9f,2024-10-12 8:30:00,-6.2441,53.4291,-6.2434,53.3479,979,13014,100.10
f3461363-41e5-4c4e-8abc-036e111379ea,a42c7afb-17df-59f0-afc4-d079e137360b,8ad78d44-2766-57d1-a404-bab1a6811b3d,2024-10-12 11:50:00,-9.1281,38.7699,-9.1412,38.7148,1263,8053,43.90
fd28c04a-4b79-4432-a2d1-9082b0d034ac,1bb3cb18-891c-5708-9058-b793b2556e6f,752e31d5-9dca-5f00-917e-27de12072ba0,2024-10-12 18:15:00,77.3840,28.5035,77.0862,28.5556,3958,39662,33.99
671bcc65-f43c-43b0-8bd9-aa5f730a8798,a42c7afb-17df-59f0-afc4-d079e137360b,4426af91-03e6-5ab0-8da7-c0ace0118bb7,2024-10-12 16:15:00,-9.1661,38.7377,-9.1281,38.7699,1028,6675,60.10
6cdda767-7de0-42f7-93ed-025583604c25,8e050aaf-5375-5647-b1a6-792e75025dac,1c0db240-169d-5520-882a-46687191cbb3,2024-10-12 11:05:00,16.5622,48.1201,16.3698,48.2040,1622,20865,56.24
6e36d966-6f7c-40ca-87e2-6dbceedddbab,35ac6be5-4430-574f-9319-eb9f79805427,336e1206-cf76-521d-b51c-eab84542190c,2024-10-12 18:15:00,-81.4365,30.2551,-81.3113,28.4311,8105,250060,562.25
71d033b2-0c22-4d9f-a5bc-888fea53caa5,47c1e1db-264b-52ec-8cf8-14b10de1eaad,2281568f-a5a3-587d-9320-8e115edac476,2024-10-12 7:20:00,103.9901,1.3611,103.7839,1.3037,2023,29785,51.10
73c9ff1f-c8a5-429e-ade0-3f741fd7737b,a4c0e257-f943-5901-893e-88efae342e84,20dd4eb1-7ffe-5563-aebd-b2a6f8da9420,2024-10-12 2:25:00,18.4271,-33.9155,18.5971,-33.9699,1402,21578,78.25
83586bf9-628e-4646-91c8-ff3827b347dd,4d46b3a3-75d9-5cb8-9ec1-1fce5c6e2c33,ce040f18-64e7-51cb-82f5-3c7d5151c4fe,2024-10-12 7:30:00,-0.0740,51.5068,-0.2133,51.5051,2350,11231,85.06
a0fd3f2b-62b5-48b6-9d8a-2b6443d0c90c,35ac6be5-4430-574f-9319-eb9f79805427,fd1d0ede-1450-5bf4-be18-ab5f5b6c899f,2024-10-12 11:20:00,-73.9797,40.7643,-73.7861,40.6452,2363,28059,154.53
c0b2c18f-9201-4a2d-a0f8-2c049c0831f3,1bb3cb18-891c-5708-9058-b793b2556e6f,752e31d5-9dca-5f00-917e-27de12072ba0,2024-10-12 1:30:00,77.2132,28.6328,77.0862,28.5556,2120,18745,18.89
c970051a-ae02-458c-a6cb-7e6ef73cab59,f7e96bfe-44ba-5753-b98d-32fd8d511f44,50cde797-5917-5bc8-b504-f11132c04b80,2024-10-12 8:20:00,100.5473,13.7401,100.7510,13.6933,2405,31094,90.90
cfb9699d-53d5-4597-b1f3-dde2ad605a4c,47c1e1db-264b-52ec-8cf8-14b10de1eaad,e2dd9697-d8f9-5ee5-b5b6-88932a10b2c8,2024-10-12 13:50:00,103.8520,1.3158,103.9901,1.3611,1541,21289,44.62
f9da31b0-e1b7-498a-a4f5-e01fed491d9d,35ac6be5-4430-574f-9319-eb9f79805427,697cd69d-95f0-5a04-91db-b8f74e436eae,2024-10-12 18:40:00,-73.7861,40.6452,-74.0410,40.7191,3693,35625,154.53
7a6866a9-79bf-4f46-862c-25876decbdc3,e10a6126-337d-5fbf-94fb-994032c6fd2a,8a3861a4-cac1-5633-af89-6572eb684782,2024-10-12 9:58:00,-74.1804,40.6917,-74.0047,40.7227,1428,22182,133.80
875097aa-e94f-4117-97c0-2e006740fc42,1bb3cb18-891c-5708-9058-b793b2556e6f,6ad36a12-8ecd-531b-a28c-9d4cb1470632,2024-10-12 19:50:00,78.3389,17.3902,78.4296,17.2368,2088,27157,38.35
91dd9c2c-4837-44b6-8cb0-4937c8c1d85b,35ac6be5-4430-574f-9319-eb9f79805427,726d96c3-0ab6-5aa0-a789-e74132c38e0d,2024-10-12 13:05:00,-73.7861,40.6452,-73.9831,40.7525,2518,28792,189.54
959d6098-bd31-4727-a281-791d8c40b2ad,1bb3cb18-891c-5708-9058-b793b2556e6f,5be08c72-7a6c-5d57-acfb-f11a55b2a919,2024-10-12 21:35:00,77.7095,13.1994,77.6803,12.9276,4348,47960,40.09
95cfd612-bc5a-403d-9ee6-6adc364b31af,b90e8d28-9723-52ee-ae72-f70e8b532c2e,f5916fa8-104f-52c9-7f2a-d03a514cc9ff,2024-10-12 2:00:00,-80.0968,44.0043,-79.4746,43.6740,3915,77716,189.49
ada12823-b1fd-40e8-add9-466892641dc6,9962deef-3b8a-56f9-8523-538cc51801d4,97b59306-1c66-5564-8b76-5a0fa46a851c,2024-10-12 3:50:00,-0.8396,51.4103,-0.4542,51.4716,2627,41736,153.89
cf7b7dbc-aca2-4418-b8e6-a7a6e5f1522e,6cc20021-7c0f-52e6-85f4-6d6eec6016f6,966291da-6a32-50fe-a235-a7d424e10881,2024-10-12 18:51:34,55.1693,25.0958,55.1286,25.0727,855,9088,23.97
d53e1a0e-a4f1-47da-8782-445cc62e7d85,5e80b9cd-5bcc-5779-9d23-5a05c972118b,87a4218d-75db-5dee-a3e8-1d3235e68d9d,2024-10-12 1:11:00,-118.4091,33.9438,-118.8507,34.2491,3675,87161,206.56
d78245ac-4fda-42dc-91e1-27e7c3c3604b,c93243ff-e6da-512c-a3ef-a806d0a38973,85d4431a-53e0-54d1-9585-a3aa834dc243,2024-10-12 8:30:00,10.7335,59.9142,11.0986,60.1934,2851,55369,112.21
df5382dd-b46d-45a3-a848-661839b2b6e7,48ad2ad1-607c-526e-b39d-d07fa779e321,f91a5dcb-0840-5106-a6ff-3e803c3504ad,2024-10-12 18:00:00,-73.5660,45.4997,-72.3923,45.0506,6421,135303,251.73
eaf6806c-fb79-4907-9b9c-c2de64a3c1d9,0c028d27-fb2c-5d64-a342-b45a7f62c64d,875ac716-93b3-5d9a-8361-b0c7d8923aa5,2024-10-12 12:15:00,-121.9117,37.2609,-122.3816,37.6193,2579,66224,275.74
f5cb6db0-101c-4636-baaf-95f1bf0ac952,4bc058f6-d173-54a5-8e10-087577e3cb52,0be49b9b-ae0a-54ff-b8b6-57169018465c,2024-10-12 10:00:00,-9.1281,38.7699,-9.1867,38.6985,1355,13312,62.53
f66bc27b-de0e-4495-b152-329e8b5c1dc6,30588f2f-1e56-5950-aeb3-a996a5c9b419,4b5ce85e-7a50-56a6-8416-688b54fd5d21,2024-10-12 15:30:00,-0.1713,51.5481,-0.4542,51.4716,3132,31223,254.75
66259237-f41e-4ee0-831d-f1af61b9dd0a,c26a000f-b688-51de-bb9e-ef3b43070cfc,4d2343e4-80ae-5a58-95d2-56be4cbb57f3,2024-10-12 16:00:00,55.2818,25.2112,55.3554,25.2461,879,13858,54.71
6cd55a55-2e6e-4d62-a35c-d204b14597fe,a4950bff-8bf5-5b11-9bcb-fd58a8b6b5a4,9c435bd1-bb48-5911-8ef4-8ad71ac8092c,2024-10-12 5:30:00,11.5155,48.0776,11.7869,48.3549,3152,46733,133.20
6f366498-7cef-41c4-88c9-c8a32d09568c,5e424fcd-09d7-56b6-be9b-11f66c1e3890,f3bc18bc-60bb-5d66-9865-aca6ced7d6b6,2024-10-12 5:30:00,-0.1716,51.5338,-0.4542,51.4716,2838,29403,153.01
70e6d450-74d8-4428-b860-294b2357932a,ba2e2112-3dfd-5e78-a572-f74525ccdac3,2db06d96-50b0-52c6-b06e-81c3916a3515,2024-10-12 12:00:00,10.1376,54.3209,10.0062,53.6330,3705,90481,218.29
7266f1ac-a513-4360-ac47-2a5abd89fa6d,9f100951-f10a-5966-a1fd-de52dd144d5b,b34097e1-8b73-5e2c-adeb-19206699705f,2024-10-12 7:13:00,-118.4081,33.9435,-118.5402,34.1698,2322,44668,149.32
765a3f89-2f9b-46f9-a9c0-93cc9e1c3f22,c6fe7bc6-6af4-547f-9b4b-0580aa57a9e5,aac5cef4-1b31-5b1f-9033-79c31b518ae7,2024-10-12 15:10:00,46.7006,24.9581,46.7076,24.6839,1849,37313,49.46
7a4f3672-ef9b-4ead-b7af-b6d225a97263,1bb3cb18-891c-5708-9058-b793b2556e6f,a37238ff-622f-5e00-8bff-2118d0298aba,2024-10-12 13:00:00,80.1790,12.9448,80.1638,12.9818,1240,9133,36.69
8ee61825-8820-44d5-b172-55cb5fa0d614,35ac6be5-4430-574f-9319-eb9f79805427,null,2024-10-12 13:25:00,-77.4477,38.9531,-77.2700,39.0936,2687,50443,110.55
c0f20409-66a7-4309-adbd-ff5fc984a5c6,0151e5ed-203e-5ae2-aede-92057c9ce9c7,60a36446-ce25-5e2a-8fc9-53f48176235f,2024-10-12 5:00:00,2.3207,48.8798,2.5838,49.0045,1922,29634,110.25
c7c3d412-2909-444d-9a80-47de841943b9,ad227357-50a0-5ee4-a8cc-772cd165914f,da0eacd1-2249-5e3a-82b9-72a91ca6e0b3,2024-10-12 7:00:00,11.5646,48.1397,11.7869,48.3549,2124,39119,108.07
c672ff54-3d72-4cfa-aac8-542231ee0527,35ac6be5-4430-574f-9319-eb9f79805427,7a638db3-ce3d-55b6-a1c5-5e552b1aaec2,2024-10-12 23:10:00,-73.7861,40.6452,-73.9690,40.7646,2743,29644,189.54
cef5599c-2389-4416-afd8-c5aace99c6ba,4e1513a5-d54b-5430-8065-e076e89653b5,7b5a787a-91c4-5e7c-b7c1-48316c95bbbc,2024-10-12 18:33:00,-74.0033,40.7165,-74.0259,41.4364,5289,99798,296.29
d2265bd9-1abe-499d-ab69-2d0fc9a27703,d5c4f64d-345a-526c-a361-2d1e084bc8a2,bd01ec0a-92a7-5f3b-7f36-373ec7a7dad2,2024-10-12 7:45:00,-0.1500,51.5050,-0.4542,51.4716,2468,26382,214.75
fd7f1f1b-c561-4910-a6e0-40c6420cf30b,26d2aa40-c89d-5877-906e-afdfd8c96087,7f9f043e-1d5c-553a-9faf-a9cf62ed2347,2024-10-12 5:30:00,23.9500,37.9349,23.7352,37.9762,2129,32991,159.70
6f697d36-8740-4d2b-96fa-6ab6f1332c33,35ac6be5-4430-574f-9319-eb9f79805427,f439b772-1755-5dec-9fb0-b4005ed55e98,2024-10-12 21:30:00,-122.3816,37.6193,-121.7124,37.9421,4002,103292,196.16
71130263-e38a-4b4a-9b7e-bc6056be7193,1bb3cb18-891c-5708-9058-b793b2556e6f,40f248ba-59c2-523b-93a0-279ab05a2c28,2024-10-12 12:50:00,72.8744,19.0996,72.9650,19.2241,4220,24481,35.93
854dd3c4-198a-40e7-aa1f-107ca4db946a,35ac6be5-4430-574f-9319-eb9f79805427,ecbd3a65-60bb-58dd-8910-a272441dfc56,2024-10-12 12:20:00,-73.2438,40.7170,-73.7861,40.6452,2872,56819,154.53
aa448510-d32b-4085-a2b7-7fd59e269cb5,a4779aee-6c61-51b8-a91b-626a98680085,82feb7de-e1df-559a-9d99-3dc9da02e907,2024-10-12 21:50:00,-118.4081,33.9435,-118.4132,34.0815,1901,31149,145.30
b1310bb6-262c-4fc2-a878-cdb48bef6aab,58c12550-0d47-5d12-a937-114d77433d1a,a3024034-e10d-529f-858d-e175f7668aca,2024-10-12 8:00:00,11.7905,42.0910,12.2527,41.7952,3014,68969,251.74
bc717f1c-d93f-4d36-bbaa-20d5608f5086,97dab5ad-0f58-5ff9-8a11-7eaf1687528a,3d8d55a7-7b9f-5844-8cee-4140926a7153,2024-10-12 12:45:00,-118.3901,33.7778,-118.4081,33.9435,2643,23885,115.09
bcfc5166-bb64-44bb-99ca-e1df04a268c1,acc90fc6-dbd9-55d8-9120-f63d42ac95d8,f4f95af4-13d3-5b8b-a80a-246d3b02e33c,2024-10-12 8:45:00,2.3211,48.8673,2.5838,49.0045,2334,31461,166.48
bed5fde4-db7f-4814-b5e4-fecc9a355873,04f89f9b-38ed-54aa-8ec0-24fd351255f1,f556dc39-d7f5-5ae1-97f3-9a5e5e74a6aa,2024-10-12 1:47:00,-74.1804,40.6917,-73.4825,41.1456,4509,100944,259.97
c7804f5c-35ba-441e-93dd-427292264c61,4d46b3a3-75d9-5cb8-9ec1-1fce5c6e2c33,4a2728bf-417a-5c38-ad89-8f33d262a8f9,2024-10-12 5:05:00,-0.4542,51.4716,-0.0740,51.5068,4149,33174,154.75
c78f19d4-f4cd-4de1-8140-7512720e3af6,1bb3cb18-891c-5708-9058-b793b2556e6f,63f8f9eb-5d7e-5375-be3d-320c7834ab89,2024-10-12 22:05:00,78.4296,17.2368,78.3886,17.3057,1793,20434,38.35
d1c36517-e3f2-4ebe-934c-3161c662f46b,35427f0a-228d-52a7-a5bb-0d6f7163568a,d85a7759-f9dd-5fe2-8836-1a325e3e427a,2024-10-12 13:40:00,13.4649,52.5169,13.4824,52.4857,973,5819,80.50
dd0215f6-1393-4bc2-9c8f-4cd2fda43793,1bb3cb18-891c-5708-9058-b793b2556e6f,b81befb3-95bb-550c-acfc-4a4f39f997d6,2024-10-12 21:35:00,72.8744,19.0996,72.9014,19.1347,1479,6917,35.93
03639f10-1684-437a-a1fc-ed0f87418df2,c6fe7bc6-6af4-547f-9b4b-0580aa57a9e5,f2836746-fb92-5467-9894-517e27bfbcee,2024-10-12 15:10:00,46.7006,24.9581,46.6841,24.6904,2032,40257,49.46
34360975-faa6-41ed-a713-785bd1f6c865,1bb3cb18-891c-5708-9058-b793b2556e6f,5e0ed465-4405-5965-bcbc-c913008c42e1,2024-10-12 10:20:00,77.6521,12.9140,77.7095,13.1994,5186,45451,40.09
41ba920e-aa67-4c7a-b992-2670d4d8e1c4,cd46f0b6-c4dc-5cc2-8fb6-299fc027c04f,3a47ed9c-38b5-5b17-afd2-9d9a739b2714,2024-10-12 21:45:00,-73.9954,40.7231,-74.1804,40.6917,1469,20540,132.05
50716c70-dd9f-4a6d-96f6-5864e4f5470f,90b849d8-2e0f-51c1-a183-392c3a1036d0,4d9727b4-f59d-51fd-91a3-a103b41e81df,2024-10-12 19:30:00,-73.9706,40.7503,-74.3020,40.6271,3030,40615,158.70
743b401a-4368-481e-b178-3c6491627cda,35ac6be5-4430-574f-9319-eb9f79805427,57359304-8d16-5b13-8bde-8784e06022b2,2024-10-12 14:25:00,-80.2871,25.7959,-80.1183,25.9919,2467,39708,146.28
7c71a285-2159-4e58-9841-197d05999a8a,47c1e1db-264b-52ec-8cf8-14b10de1eaad,a00de1c7-53f9-5c6a-9a65-c70b236af77b,2024-10-12 13:50:00,103.8866,1.3110,103.9901,1.3611,1317,16673,44.62
de488785-4efe-4dce-b21c-c11a3c2c85c2,f60f06ad-159c-55c5-b9ac-8863f45ecf30,6cf72208-ef72-5f8d-ba99-caf42f0bc125,2024-10-12 5:55:00,4.7683,52.3105,4.8842,52.3694,1511,15343,87.97
022411cb-44ac-4544-8261-3ea1dceac64e,330f9668-6f54-5cf7-a340-6f6d244dc840,b4e279e0-80e6-53ef-9823-5a5d7fad9eba,2024-10-12 3:52:00,-87.9047,41.9770,-87.6371,41.9332,2466,25403,138.30
21d2f287-88db-4636-a052-38f376ce793e,1bb3cb18-891c-5708-9058-b793b2556e6f,5be08c72-7a6c-5d57-acfb-f11a55b2a919,2024-10-12 1:35:00,77.5867,13.0205,77.7095,13.1994,2160,28493,40.09
2f4ae5e5-60b8-47e3-878d-89aa245580e5,35ac6be5-4430-574f-9319-eb9f79805427,38bebe84-f0cf-5aa2-8a14-e5a93e8d65a2,2024-10-12 1:50:00,-74.1804,40.6917,-73.7956,41.0302,3650,71094,154.95
3638d49b-eaf8-429c-8770-d487251f430a,35ac6be5-4430-574f-9319-eb9f79805427,bd812eeb-7eea-50c8-969f-50e1939a5d6d,2024-10-12 22:10:00,-95.3415,29.9862,-95.6190,29.7864,2143,50150,114.57
411a35d3-1642-46ce-b235-f2953f37ffc7,47c1e1db-264b-52ec-8cf8-14b10de1eaad,7f7edcee-a9cf-598e-a4c4-6867c2588a1c,2024-10-12 23:25:00,103.8497,1.2800,103.9901,1.3611,1237,20726,44.62
4b4169d0-146e-464b-b9da-52f40def87a6,4a0a32fb-f20c-55be-b8d7-5ddd32c93749,550858f5-a507-5c6a-b605-1cae8b24e7b2,2024-10-12 16:00:00,11.2012,43.8021,11.2530,43.7687,1519,8808,152.11
574f228b-8938-4a34-bf8d-7ee093d912ed,47c1e1db-264b-52ec-8cf8-14b10de1eaad,3827d806-1d34-57e6-b2ec-025532e3621b,2024-10-12 10:00:00,103.7926,1.3187,103.9901,1.3611,1712,28910,44.62
618ee28d-0634-4d1c-9eed-81cd459c0130,2385608e-f81d-529a-b834-a8a7d8ddcba6,2f0978bc-138d-5535-a950-e30f62c296e8,2024-10-12 14:50:00,-0.4542,51.4716,-0.1899,51.4944,1907,22473,127.52
